original_index,review_text,review_text_processed,review_text_tokenized,polarity,rating,kfold_polarity,kfold_rating
73780,"Qualidade duvidosa do produto, uso esse perfume há mais de 2 anos mas é a primeira vez que adquiro um de fixação e cheiros muito ralos, seria bom ter alguma garantia de autenticidade.","qualidade duvidosa do produto, uso esse perfume ha mais de 2 anos mas e a primeira vez que adquiro um de fixacao e cheiros muito ralos, seria bom ter alguma garantia de autenticidade.","['qualidade', 'duvidosa', 'do', 'produto', 'uso', 'esse', 'perfume', 'ha', 'mais', 'de', 'anos', 'mas', 'primeira', 'vez', 'que', 'adquiro', 'um', 'de', 'fixacao', 'cheiros', 'muito', 'ralos', 'seria', 'bom', 'ter', 'alguma', 'garantia', 'de', 'autenticidade']",0.0,1,6,6
19175,Gostei do produto e a entrega foi super rápida.,gostei do produto e a entrega foi super rapida.,"['gostei', 'do', 'produto', 'entrega', 'foi', 'super', 'rapida']",1.0,4,7,7
76082,Entrega efetuado bem antes da data programada,entrega efetuado bem antes da data programada,"['entrega', 'efetuado', 'bem', 'antes', 'da', 'data', 'programada']",1.0,5,8,8
34927,"Terceirizar foi a pior coisa que a lannister fez. Sempre amei comprar no site, mas agora está ruim. Este produto até agora não foi entregue e quem vai me reembolsar se não chegar? Qual o prazo máximo","terceirizar foi a pior coisa que a lannister fez. sempre amei comprar no site, mas agora esta ruim. este produto ate agora nao foi entregue e quem vai me reembolsar se nao chegar? qual o prazo maximo","['terceirizar', 'foi', 'pior', 'coisa', 'que', 'lannister', 'fez', 'sempre', 'amei', 'comprar', 'no', 'site', 'mas', 'agora', 'esta', 'ruim', 'este', 'produto', 'ate', 'agora', 'nao', 'foi', 'entregue', 'quem', 'vai', 'me', 'reembolsar', 'se', 'nao', 'chegar', 'qual', 'prazo', 'maximo']",0.0,1,5,5
31882,Veio tudo certo ! Só achei que a mochila fosse maior. ,veio tudo certo ! so achei que a mochila fosse maior. ,"['veio', 'tudo', 'certo', 'so', 'achei', 'que', 'mochila', 'fosse', 'maior']",1.0,4,2,3
6081,Bom preço e produto.,bom preco e produto.,"['bom', 'preco', 'produto']",1.0,5,1,1
3444,"Comprei Kit com dez pratos esmaltados , porém quatro pratos vieram amassados.","comprei kit com dez pratos esmaltados , porem quatro pratos vieram amassados.","['comprei', 'kit', 'com', 'dez', 'pratos', 'esmaltados', 'porem', 'quatro', 'pratos', 'vieram', 'amassados']",,3,-1,9
40149,OTIMOS PRODUTOS,otimos produtos,"['otimos', 'produtos']",1.0,5,1,1
24467,"Muito bom produto
Recomendo!","muito bom produto
recomendo!","['muito', 'bom', 'produto', 'recomendo']",1.0,4,8,8
93886,Gostei foi muito correta é eficiente. Se todos trabalhace desta forma seria perfeito pois não haveria tantas reclamações até porque se procuramos estes meios é porque esta maneira se torna visível sim,gostei foi muito correta e eficiente. se todos trabalhace desta forma seria perfeito pois nao haveria tantas reclamacoes ate porque se procuramos estes meios e porque esta maneira se torna visivel sim,"['gostei', 'foi', 'muito', 'correta', 'eficiente', 'se', 'todos', 'trabalhace', 'desta', 'forma', 'seria', 'perfeito', 'pois', 'nao', 'haveria', 'tantas', 'reclamacoes', 'ate', 'porque', 'se', 'procuramos', 'estes', 'meios', 'porque', 'esta', 'maneira', 'se', 'torna', 'visivel', 'sim']",1.0,5,7,7
32144,"Não recebi a saida maternidade vermelha q comprei.Colocaram apenas na nota , mas recebi um outro qquer, com a cor horivel.Já liguei varias vezes e ninguem me atente .Acho q vou ter q ir no procon.","nao recebi a saida maternidade vermelha q comprei.colocaram apenas na nota , mas recebi um outro qquer, com a cor horivel.ja liguei varias vezes e ninguem me atente .acho q vou ter q ir no procon.","['nao', 'recebi', 'saida', 'maternidade', 'vermelha', 'comprei', 'colocaram', 'apenas', 'na', 'nota', 'mas', 'recebi', 'um', 'outro', 'qquer', 'com', 'cor', 'horivel', 'ja', 'liguei', 'varias', 'vezes', 'ninguem', 'me', 'atente', 'acho', 'vou', 'ter', 'ir', 'no', 'procon']",0.0,1,2,2
55233,"Prazo de entrega muito longo, um produto q poderia ter vindo em uma semana demorou um mês","prazo de entrega muito longo, um produto q poderia ter vindo em uma semana demorou um mes","['prazo', 'de', 'entrega', 'muito', 'longo', 'um', 'produto', 'poderia', 'ter', 'vindo', 'em', 'uma', 'semana', 'demorou', 'um', 'mes']",0.0,2,1,1
75852,Gostei,gostei,['gostei'],1.0,5,9,9
54149,"Produto bom, chegou no prazo limite. ","produto bom, chegou no prazo limite. ","['produto', 'bom', 'chegou', 'no', 'prazo', 'limite']",1.0,4,8,8
53185,Pedi um OBD2 v1.5 bluetooth e veio wifi,pedi um obd2 v1.5 bluetooth e veio wifi,"['pedi', 'um', 'obd2', 'v1', 'bluetooth', 'veio', 'wifi']",0.0,1,9,9
60023,"Comprei 2 capas e 2 películas, mas recebi apenas 1 capa e 1 película.
Entrei em contato com o atendimento do stark e estou aguardando uma solução.","comprei 2 capas e 2 peliculas, mas recebi apenas 1 capa e 1 pelicula.
entrei em contato com o atendimento do stark e estou aguardando uma solucao.","['comprei', 'capas', 'peliculas', 'mas', 'recebi', 'apenas', 'capa', 'pelicula', 'entrei', 'em', 'contato', 'com', 'atendimento', 'do', 'stark', 'estou', 'aguardando', 'uma', 'solucao']",0.0,1,4,4
96345,"Produto de péssima qualidade, veio danificado!! Dinheiro jogado fora!!!","produto de pessima qualidade, veio danificado!! dinheiro jogado fora!!!","['produto', 'de', 'pessima', 'qualidade', 'veio', 'danificado', 'dinheiro', 'jogado', 'fora']",0.0,1,2,2
49250,"Tudo excelente desde a comora até a entrega
","tudo excelente desde a comora ate a entrega
","['tudo', 'excelente', 'desde', 'comora', 'ate', 'entrega']",1.0,5,6,6
35565,Nota 1000,nota 1000,"['nota', '1000']",1.0,5,6,6
86821,"Não aguento mais preencher reclamação,e ninguém responder em 48 horas! Comprei dois gels, porém só recebi um! Eu preciso do outro, caso contrário teria comprado somente um!","nao aguento mais preencher reclamacao,e ninguem responder em 48 horas! comprei dois gels, porem so recebi um! eu preciso do outro, caso contrario teria comprado somente um!","['nao', 'aguento', 'mais', 'preencher', 'reclamacao', 'ninguem', 'responder', 'em', '48', 'horas', 'comprei', 'dois', 'gels', 'porem', 'so', 'recebi', 'um', 'eu', 'preciso', 'do', 'outro', 'caso', 'contrario', 'teria', 'comprado', 'somente', 'um']",0.0,1,6,6
38908,qualidade boa,qualidade boa,"['qualidade', 'boa']",1.0,5,4,4
19204,PRODUTO ENTREGUE ANTES DO PRAZO. RECOMENDO.,produto entregue antes do prazo. recomendo.,"['produto', 'entregue', 'antes', 'do', 'prazo', 'recomendo']",1.0,5,4,4
92144,lannister é o pior site de compras na internet muito enrolado as entregas,lannister e o pior site de compras na internet muito enrolado as entregas,"['lannister', 'pior', 'site', 'de', 'compras', 'na', 'internet', 'muito', 'enrolado', 'as', 'entregas']",0.0,1,10,10
84604,Muito bom os produtos e foi entregs bem antes do prazo ,muito bom os produtos e foi entregs bem antes do prazo ,"['muito', 'bom', 'os', 'produtos', 'foi', 'entregs', 'bem', 'antes', 'do', 'prazo']",1.0,5,10,10
45822,muito bom gostei,muito bom gostei,"['muito', 'bom', 'gostei']",1.0,5,3,3
39865,"Minha experiência com essa loja tem sido satisfatória. O produto é de qualidade, e entrega no prazo. Recomendo d+ os dois!","minha experiencia com essa loja tem sido satisfatoria. o produto e de qualidade, e entrega no prazo. recomendo d+ os dois!","['minha', 'experiencia', 'com', 'essa', 'loja', 'tem', 'sido', 'satisfatoria', 'produto', 'de', 'qualidade', 'entrega', 'no', 'prazo', 'recomendo', 'os', 'dois']",1.0,5,4,4
46102,"muito fofo meu radinho..amei
","muito fofo meu radinho..amei
","['muito', 'fofo', 'meu', 'radinho', 'amei']",1.0,5,7,7
42604,NÃO RECEBI MATERIAL NEM RETORNO DA EMPRESA targaryen,nao recebi material nem retorno da empresa targaryen,"['nao', 'recebi', 'material', 'nem', 'retorno', 'da', 'empresa', 'targaryen']",0.0,1,7,7
1102,Demorou mas entregou!,demorou mas entregou!,"['demorou', 'mas', 'entregou']",0.0,2,2,2
14319,"A qualidade não é muito boa, mas o produto chegou antes do prazo apesar de não postarem no sistema o andamento do pedido. ","a qualidade nao e muito boa, mas o produto chegou antes do prazo apesar de nao postarem no sistema o andamento do pedido. ","['qualidade', 'nao', 'muito', 'boa', 'mas', 'produto', 'chegou', 'antes', 'do', 'prazo', 'apesar', 'de', 'nao', 'postarem', 'no', 'sistema', 'andamento', 'do', 'pedido']",0.0,2,4,4
98860,"Tudo ótimo, principalmente por que o produto chegou antes do prazo...
obrigado!","tudo otimo, principalmente por que o produto chegou antes do prazo...
obrigado!","['tudo', 'otimo', 'principalmente', 'por', 'que', 'produto', 'chegou', 'antes', 'do', 'prazo', 'obrigado']",1.0,5,1,1
17949,recomendo,recomendo,['recomendo'],1.0,4,4,5
41477,Otimo,otimo,['otimo'],1.0,5,2,2
30517,Empresa está deixando a desejar,empresa esta deixando a desejar,"['empresa', 'esta', 'deixando', 'desejar']",0.0,2,1,1
92759,"Material conforme descrito no site. Entregue dentro do programado.
Precisa melhorar o manual de instrução apenas.","material conforme descrito no site. entregue dentro do programado.
precisa melhorar o manual de instrucao apenas.","['material', 'conforme', 'descrito', 'no', 'site', 'entregue', 'dentro', 'do', 'programado', 'precisa', 'melhorar', 'manual', 'de', 'instrucao', 'apenas']",1.0,5,10,10
79085,Adorei a rede. Recebi antes do prazo. Excelente atendimento. Super recomendo.,adorei a rede. recebi antes do prazo. excelente atendimento. super recomendo.,"['adorei', 'rede', 'recebi', 'antes', 'do', 'prazo', 'excelente', 'atendimento', 'super', 'recomendo']",1.0,5,7,7
12018,"Efetuado a compra dia 16/02 aprovado dia 20/02, emitido a nota 22/02 mto tempo para processo de analise e envio e ate o dia 08/03 não recebi o produto","efetuado a compra dia 16/02 aprovado dia 20/02, emitido a nota 22/02 mto tempo para processo de analise e envio e ate o dia 08/03 nao recebi o produto","['efetuado', 'compra', 'dia', '16', '02', 'aprovado', 'dia', '20', '02', 'emitido', 'nota', '22', '02', 'mto', 'tempo', 'para', 'processo', 'de', 'analise', 'envio', 'ate', 'dia', '08', '03', 'nao', 'recebi', 'produto']",0.0,1,8,8
50559,"Comprei o produto em Março, praticamento quase em Junho ainda não chegou.","comprei o produto em marco, praticamento quase em junho ainda nao chegou.","['comprei', 'produto', 'em', 'marco', 'praticamento', 'quase', 'em', 'junho', 'ainda', 'nao', 'chegou']",0.0,1,4,4
86039,"Pela segunda vez não recebi o produto comprado na loja lannister.com.

1ª - Um livro ""Aves Brasileiras.
2ª Remédio ""Moringa Aleífera.

Solicito providências, caso contrário, tomarei as medidas c","pela segunda vez nao recebi o produto comprado na loja lannister.com.

1a - um livro ""aves brasileiras.
2a remedio ""moringa aleifera.

solicito providencias, caso contrario, tomarei as medidas c","['pela', 'segunda', 'vez', 'nao', 'recebi', 'produto', 'comprado', 'na', 'loja', 'lannister', 'com', '1a', 'um', 'livro', 'aves', 'brasileiras', '2a', 'remedio', 'moringa', 'aleifera', 'solicito', 'providencias', 'caso', 'contrario', 'tomarei', 'as', 'medidas']",0.0,1,4,4
84449,Ótimo produto .,otimo produto .,"['otimo', 'produto']",1.0,5,6,6
10437,"Pedi o cancelamento deste produto, mas a loja ou o sistema do site da lannister não cancelaram. O produto foi deixado na agência dos Correios. Não pretendo ir buscá-lo. Desejo o estorno do valor.","pedi o cancelamento deste produto, mas a loja ou o sistema do site da lannister nao cancelaram. o produto foi deixado na agencia dos correios. nao pretendo ir busca-lo. desejo o estorno do valor.","['pedi', 'cancelamento', 'deste', 'produto', 'mas', 'loja', 'ou', 'sistema', 'do', 'site', 'da', 'lannister', 'nao', 'cancelaram', 'produto', 'foi', 'deixado', 'na', 'agencia', 'dos', 'correios', 'nao', 'pretendo', 'ir', 'busca', 'lo', 'desejo', 'estorno', 'do', 'valor']",0.0,1,10,10
14798,Perfeito!,perfeito!,['perfeito'],1.0,5,3,3
1356,produto chegou antes do prazo estabelecido.,produto chegou antes do prazo estabelecido.,"['produto', 'chegou', 'antes', 'do', 'prazo', 'estabelecido']",1.0,5,6,6
87418,Recomendo. ,recomendo. ,['recomendo'],1.0,5,5,5
85522,"O anúncio da a entender que se trata de um produto original da xerox. No entanto, o cartucho toner parece ser produto reciclado de fornecedor pararelo.","o anuncio da a entender que se trata de um produto original da xerox. no entanto, o cartucho toner parece ser produto reciclado de fornecedor pararelo.","['anuncio', 'da', 'entender', 'que', 'se', 'trata', 'de', 'um', 'produto', 'original', 'da', 'xerox', 'no', 'entanto', 'cartucho', 'toner', 'parece', 'ser', 'produto', 'reciclado', 'de', 'fornecedor', 'pararelo']",0.0,1,8,8
68719,Esxelente,esxelente,['esxelente'],1.0,5,6,6
44704,"Muito boa a compra, dentro do prazo.","muito boa a compra, dentro do prazo.","['muito', 'boa', 'compra', 'dentro', 'do', 'prazo']",1.0,5,1,1
89632,"A caixa chegou um pouco úmida. Quando abri o pacote o relógio estava um pouco sujo de ferrugem, mas passei um pano e ficou td certo.
","a caixa chegou um pouco umida. quando abri o pacote o relogio estava um pouco sujo de ferrugem, mas passei um pano e ficou td certo.
","['caixa', 'chegou', 'um', 'pouco', 'umida', 'quando', 'abri', 'pacote', 'relogio', 'estava', 'um', 'pouco', 'sujo', 'de', 'ferrugem', 'mas', 'passei', 'um', 'pano', 'ficou', 'td', 'certo']",0.0,2,3,3
5358,ótimo produto.,otimo produto.,"['otimo', 'produto']",1.0,5,8,8
24742,"Jogo incrivel, ótimos gráficos. Recomendo.","jogo incrivel, otimos graficos. recomendo.","['jogo', 'incrivel', 'otimos', 'graficos', 'recomendo']",1.0,5,2,2
52341,Recomendo essa loja. Nunca tive problema algum,recomendo essa loja. nunca tive problema algum,"['recomendo', 'essa', 'loja', 'nunca', 'tive', 'problema', 'algum']",1.0,4,1,1
69698,Capacete otimo,capacete otimo,"['capacete', 'otimo']",1.0,5,4,4
30246,Entrega no prazo prometido.,entrega no prazo prometido.,"['entrega', 'no', 'prazo', 'prometido']",1.0,5,4,4
20519,A entrega foi muita rápida e o produto é de boa qualidade. ,a entrega foi muita rapida e o produto e de boa qualidade. ,"['entrega', 'foi', 'muita', 'rapida', 'produto', 'de', 'boa', 'qualidade']",1.0,5,3,3
1507,"Muito frágil, mas funciona certinho.","muito fragil, mas funciona certinho.","['muito', 'fragil', 'mas', 'funciona', 'certinho']",1.0,4,2,2
33994,Bom produto,bom produto,"['bom', 'produto']",1.0,4,2,2
80992,BONITO MAÇIO E CONFORTAVEL VALE A PENA,bonito macio e confortavel vale a pena,"['bonito', 'macio', 'confortavel', 'vale', 'pena']",1.0,5,4,4
65071,otimo,otimo,['otimo'],1.0,5,5,5
71934,"O lustre é lindo, leve,e de fácil instalação. ficou um charme em minha sala, eu super recomendo! ","o lustre e lindo, leve,e de facil instalacao. ficou um charme em minha sala, eu super recomendo! ","['lustre', 'lindo', 'leve', 'de', 'facil', 'instalacao', 'ficou', 'um', 'charme', 'em', 'minha', 'sala', 'eu', 'super', 'recomendo']",1.0,5,5,5
25607,Chegou bem antes do prazo!,chegou bem antes do prazo!,"['chegou', 'bem', 'antes', 'do', 'prazo']",1.0,5,7,7
86297,Chegou antes do prazo estabelecido. Produto lindo. Super recomendo. ,chegou antes do prazo estabelecido. produto lindo. super recomendo. ,"['chegou', 'antes', 'do', 'prazo', 'estabelecido', 'produto', 'lindo', 'super', 'recomendo']",1.0,5,1,1
46595,Gostaria de saber se o produto vai ser entregue ou não? Pra mim cancelar a compra.,gostaria de saber se o produto vai ser entregue ou nao? pra mim cancelar a compra.,"['gostaria', 'de', 'saber', 'se', 'produto', 'vai', 'ser', 'entregue', 'ou', 'nao', 'pra', 'mim', 'cancelar', 'compra']",0.0,1,6,6
37352,A compra foi cancelada sem eu ter solicitado!,a compra foi cancelada sem eu ter solicitado!,"['compra', 'foi', 'cancelada', 'sem', 'eu', 'ter', 'solicitado']",0.0,1,5,5
98668,não recebi o produto até hoje,nao recebi o produto ate hoje,"['nao', 'recebi', 'produto', 'ate', 'hoje']",0.0,1,6,6
20216,chegou antes da data obrigada.,chegou antes da data obrigada.,"['chegou', 'antes', 'da', 'data', 'obrigada']",1.0,4,4,4
9602,Recomendo!,recomendo!,['recomendo'],1.0,5,9,9
84611,"fiquei super satisfeito, recebi meu pedido em 4 dias
bem antes do previsto.","fiquei super satisfeito, recebi meu pedido em 4 dias
bem antes do previsto.","['fiquei', 'super', 'satisfeito', 'recebi', 'meu', 'pedido', 'em', 'dias', 'bem', 'antes', 'do', 'previsto']",1.0,5,3,3
1998,"cEGOU ANTES DO PRAZO, MUITO BOM !!!!","cegou antes do prazo, muito bom !!!!","['cegou', 'antes', 'do', 'prazo', 'muito', 'bom']",1.0,5,9,9
17598,"O produto foi entregue dentro do prazo, chegou do jeitinho que eu esperava e super bem embalado.
Adorei!!","o produto foi entregue dentro do prazo, chegou do jeitinho que eu esperava e super bem embalado.
adorei!!","['produto', 'foi', 'entregue', 'dentro', 'do', 'prazo', 'chegou', 'do', 'jeitinho', 'que', 'eu', 'esperava', 'super', 'bem', 'embalado', 'adorei']",1.0,5,5,5
42401,Produto correto e rápida entrega,produto correto e rapida entrega,"['produto', 'correto', 'rapida', 'entrega']",1.0,5,6,5
75681,Ótimo ptoduto,otimo ptoduto,"['otimo', 'ptoduto']",1.0,5,10,10
6465,Essa loja é muito eficiente e recomedo,essa loja e muito eficiente e recomedo,"['essa', 'loja', 'muito', 'eficiente', 'recomedo']",1.0,5,8,8
85495,Produto ok,produto ok,"['produto', 'ok']",1.0,5,10,10
82878,"Recebi ate agora só um item, e são dois... ","recebi ate agora so um item, e sao dois... ","['recebi', 'ate', 'agora', 'so', 'um', 'item', 'sao', 'dois']",0.0,1,2,2
11893,recebi o produto errado nunca tinha acontecido isso estou acostumada a comprar tudo pra minha casa online escolhi um tapete liso e veio um super diferente do que escolhi agora quero ver como vai ser .,recebi o produto errado nunca tinha acontecido isso estou acostumada a comprar tudo pra minha casa online escolhi um tapete liso e veio um super diferente do que escolhi agora quero ver como vai ser .,"['recebi', 'produto', 'errado', 'nunca', 'tinha', 'acontecido', 'isso', 'estou', 'acostumada', 'comprar', 'tudo', 'pra', 'minha', 'casa', 'online', 'escolhi', 'um', 'tapete', 'liso', 'veio', 'um', 'super', 'diferente', 'do', 'que', 'escolhi', 'agora', 'quero', 'ver', 'como', 'vai', 'ser']",,3,-1,5
